problem,m,iterations,runtime,grad_norm,converged,exit_code
random_multibasin,22,12,0.0008685588836669922,1.2898303347281107e-12,True,Convergence
random_multibasin,23,12,0.0012211799621582031,1.2898303347281107e-12,True,Convergence
random_multibasin,24,12,0.0010139942169189453,1.2898303347281107e-12,True,Convergence
random_multibasin,25,12,0.0009846687316894531,1.2898303347281107e-12,True,Convergence
random_quad_10,1,328,0.012603521347045898,1.5500126376807206e-05,True,Convergence
random_quad_10,2,245,0.00966787338256836,1.5071772817475768e-05,True,Convergence
random_quad_10,3,172,0.007392406463623047,1.914695257887688e-05,True,Convergence
random_quad_10,4,176,0.00833749771118164,1.0631165954314288e-05,True,Convergence
random_quad_10,5,143,0.007483005523681641,5.593558165029472e-05,True,Convergence
random_quad_10,6,124,0.0067822933197021484,1.2449464713234942e-05,True,Convergence
random_quad_10,7,114,0.007288455963134766,1.8005262547265068e-05,True,Convergence
random_quad_10,8,106,0.0069200992584228516,3.882712416785661e-05,True,Convergence
random_quad_10,9,90,0.006226301193237305,9.635730217488329e-06,True,Convergence
random_quad_10,10,75,0.005270242691040039,7.776363679540958e-06,True,Convergence
random_quad_10,11,85,0.00613093376159668,1.4027256210399713e-05,True,Convergence
random_quad_10,12,67,0.00488734245300293,2.9505072268137044e-06,True,Convergence
random_quad_10,13,55,0.004190206527709961,8.94613255869697e-06,True,Convergence
random_quad_10,14,54,0.0043675899505615234,2.3552759966818966e-06,True,Convergence
random_quad_10,15,48,0.0040628910064697266,6.767819700114787e-06,True,Convergence
random_quad_10,16,44,0.0037336349487304688,4.973151434778567e-06,True,Convergence
random_quad_10,17,45,0.003922224044799805,1.1767294284099715e-07,True,Convergence
random_quad_10,18,48,0.004437685012817383,6.7829753788254806e-06,True,Convergence
random_quad_10,19,48,0.0044972896575927734,1.6915605582329458e-06,True,Convergence
random_quad_10,20,47,0.004581451416015625,2.622747566565124e-06,True,Convergence
random_quad_10,21,43,0.0040895938873291016,2.3326868248684053e-07,True,Convergence
random_quad_10,22,46,0.004614591598510742,2.44713514418228e-06,True,Convergence
random_quad_10,23,44,0.004427433013916016,1.606915918975843e-06,True,Convergence
random_quad_10,24,40,0.003896951675415039,9.373579314278657e-06,True,Convergence
random_quad_10,25,42,0.0042378902435302734,8.123359707742564e-06,True,Convergence
random_quartic_10,1,12,0.0005543231964111328,5.197554440876792e-15,True,Convergence
random_quartic_10,2,12,0.0005707740783691406,2.7211480680262142e-14,True,Convergence
random_quartic_10,3,12,0.0006115436553955078,1.8283078202309662e-10,True,Convergence
random_quartic_10,4,12,0.0006546974182128906,2.1246632155100387e-09,True,Convergence
random_quartic_10,5,12,0.00067138671875,6.85017323359977e-09,True,Convergence
random_quartic_10,6,13,0.0007455348968505859,1.386841904168726e-10,True,Convergence
random_quartic_10,7,13,0.000766754150390625,9.616473985202004e-10,True,Convergence
random_quartic_10,8,14,0.0008666515350341797,1.5416055822456585e-10,True,Convergence
random_quartic_10,9,14,0.000888824462890625,8.21512568234576e-09,True,Convergence
random_quartic_10,10,15,0.0009853839874267578,8.929988415151112e-11,True,Convergence
random_quartic_10,11,16,0.0010883808135986328,5.297618859383582e-10,True,Convergence
random_quartic_10,12,16,0.0010962486267089844,1.2215789719428448e-08,True,Convergence
random_quartic_10,13,17,0.0011947154998779297,1.979097371546002e-09,True,Convergence
random_quartic_10,14,17,0.0012028217315673828,3.878940992091899e-09,True,Convergence
random_quartic_10,15,17,0.0012354850769042969,2.9223509154794642e-08,True,Convergence
random_quartic_10,16,17,0.0013229846954345703,3.8186301794279744e-08,True,Convergence
random_quartic_10,17,17,0.0012161731719970703,3.8186301794279744e-08,True,Convergence
random_quartic_10,18,17,0.0012149810791015625,3.8186301794279744e-08,True,Convergence
random_quartic_10,19,17,0.001230001449584961,3.8186301794279744e-08,True,Convergence
random_quartic_10,20,17,0.0012161731719970703,3.8186301794279744e-08,True,Convergence
random_quartic_10,21,17,0.0012199878692626953,3.8186301794279744e-08,True,Convergence
random_quartic_10,22,17,0.0012166500091552734,3.8186301794279744e-08,True,Convergence
random_quartic_10,23,17,0.0012171268463134766,3.8186301794279744e-08,True,Convergence
random_quartic_10,24,17,0.0012271404266357422,3.8186301794279744e-08,True,Convergence
random_quartic_10,25,17,0.0012218952178955078,3.8186301794279744e-08,True,Convergence
rosenbrock_20d,1,243,0.022632598876953125,2.26768302820657e-05,True,Convergence
rosenbrock_20d,2,191,0.018213748931884766,2.0388452249356252e-05,True,Convergence
rosenbrock_20d,3,169,0.016664981842041016,1.622280234430247e-05,True,Convergence
rosenbrock_20d,4,140,0.014383316040039062,1.4845819377419861e-05,True,Convergence
rosenbrock_20d,5,133,0.014239311218261719,1.1807545345916715e-05,True,Convergence
rosenbrock_20d,6,130,0.014596700668334961,1.4898287449231625e-05,True,Convergence
rosenbrock_20d,7,126,0.01450800895690918,5.1321074965403e-05,True,Convergence
rosenbrock_20d,8,124,0.01468348503112793,3.027329267815023e-05,True,Convergence
rosenbrock_20d,9,124,0.015408039093017578,1.9558142429242074e-05,True,Convergence
rosenbrock_20d,10,121,0.015408754348754883,1.514942540800171e-05,True,Convergence
rosenbrock_20d,11,118,0.015474081039428711,1.2058183368554277e-05,True,Convergence
rosenbrock_20d,12,118,0.015813589096069336,1.9830844138937893e-05,True,Convergence
rosenbrock_20d,13,119,0.016671180725097656,9.719715806878944e-06,True,Convergence
rosenbrock_20d,14,119,0.016825199127197266,1.2559049733017283e-05,True,Convergence
rosenbrock_20d,15,118,0.0172879695892334,3.9031033383208076e-05,True,Convergence
rosenbrock_20d,16,115,0.01701521873474121,3.6397757983467696e-05,True,Convergence
rosenbrock_20d,17,115,0.017660140991210938,6.623406499567006e-06,True,Convergence
rosenbrock_20d,18,116,0.018167495727539062,4.311424610226735e-06,True,Convergence
rosenbrock_20d,19,116,0.018339872360229492,1.8733870970887723e-05,True,Convergence
rosenbrock_20d,20,114,0.018444061279296875,1.073831094829342e-05,True,Convergence
rosenbrock_20d,21,113,0.01894354820251465,1.1534887512069489e-05,True,Convergence
rosenbrock_20d,22,116,0.019567489624023438,1.2260701346649032e-05,True,Convergence
rosenbrock_20d,23,110,0.01897907257080078,6.730805931006978e-06,True,Convergence
rosenbrock_20d,24,112,0.01949787139892578,1.79269516473945e-05,True,Convergence
rosenbrock_20d,25,113,0.020336627960205078,4.634537848731849e-06,True,Convergence
powell_singular,1,162,0.005251646041870117,7.078276544251999e-06,True,Convergence
powell_singular,2,104,0.0037305355072021484,2.4252023056780917e-06,True,Convergence
powell_singular,3,86,0.0034172534942626953,5.053854138804896e-06,True,Convergence
powell_singular,4,44,0.0019092559814453125,2.753881936976808e-06,True,Convergence
powell_singular,5,39,0.0018329620361328125,4.6004415403369585e-06,True,Convergence
powell_singular,6,37,0.0018711090087890625,1.2568392377393925e-06,True,Convergence
powell_singular,7,42,0.002286672592163086,3.0703513546112273e-07,True,Convergence
powell_singular,8,39,0.002162456512451172,2.923688843937281e-06,True,Convergence
powell_singular,9,42,0.0024907588958740234,5.452214829905954e-07,True,Convergence
powell_singular,10,37,0.0022401809692382812,3.2941787748894185e-07,True,Convergence
powell_singular,11,48,0.0031244754791259766,3.693867387884652e-07,True,Convergence
powell_singular,12,44,0.0029904842376708984,9.820408084095656e-06,True,Convergence
powell_singular,13,43,0.003031015396118164,8.494975470101681e-07,True,Convergence
powell_singular,14,43,0.003102540969848633,1.4548428262357762e-06,True,Convergence
powell_singular,15,41,0.003050565719604492,2.216327496591715e-06,True,Convergence
powell_singular,16,43,0.003331422805786133,3.900742549722738e-07,True,Convergence
powell_singular,17,42,0.0033729076385498047,1.1192052194417635e-06,True,Convergence
powell_singular,18,43,0.0035436153411865234,9.254545601033336e-07,True,Convergence
powell_singular,19,43,0.0036163330078125,1.8263148137641105e-07,True,Convergence
powell_singular,20,42,0.0036149024963378906,4.591707995897307e-06,True,Convergence
powell_singular,21,42,0.0036897659301757812,1.734898392563805e-07,True,Convergence
powell_singular,22,39,0.003461122512817383,4.563180036988039e-05,True,Convergence
powell_singular,23,50,0.004804134368896484,1.2186632021743948e-06,True,Convergence
powell_singular,24,50,0.0048999786376953125,3.1965100578113704e-07,True,Convergence
powell_singular,25,51,0.005134105682373047,1.2733175298828122e-06,True,Convergence
logistic_regression_20d,1,33,0.001556396484375,1.3294589063476585e-06,True,Convergence
logistic_regression_20d,2,33,0.001705169677734375,1.2961173964536505e-06,True,Convergence
logistic_regression_20d,3,29,0.001592397689819336,7.120153136999435e-07,True,Convergence
logistic_regression_20d,4,28,0.001626729965209961,2.2710124729019006e-06,True,Convergence
logistic_regression_20d,5,27,0.001672506332397461,1.7181646312501738e-06,True,Convergence
logistic_regression_20d,6,29,0.0018925666809082031,7.657852665683101e-07,True,Convergence
logistic_regression_20d,7,27,0.0018181800842285156,1.2106191063396225e-06,True,Convergence
logistic_regression_20d,8,26,0.0018389225006103516,2.926698606327518e-06,True,Convergence
logistic_regression_20d,9,26,0.001918792724609375,1.3149410433362452e-06,True,Convergence
logistic_regression_20d,10,26,0.001981973648071289,1.1669541733091915e-06,True,Convergence
logistic_regression_20d,11,26,0.002036571502685547,1.025671849285586e-06,True,Convergence
logistic_regression_20d,12,26,0.00208282470703125,1.1383275553234072e-06,True,Convergence
logistic_regression_20d,13,25,0.002031564712524414,5.149988544690236e-06,True,Convergence
logistic_regression_20d,14,26,0.002173900604248047,8.734686320416458e-07,True,Convergence
logistic_regression_20d,15,25,0.0021305084228515625,1.7846035042303426e-06,True,Convergence
logistic_regression_20d,16,25,0.0021347999572753906,3.517068068457036e-06,True,Convergence
logistic_regression_20d,17,25,0.002198457717895508,8.556560736786348e-07,True,Convergence
logistic_regression_20d,18,25,0.00223541259765625,7.795598281138594e-07,True,Convergence
logistic_regression_20d,19,25,0.002248525619506836,7.889226566634083e-07,True,Convergence
logistic_regression_20d,20,25,0.002260446548461914,8.392014638820899e-07,True,Convergence
logistic_regression_20d,21,25,0.0022771358489990234,7.987476613167166e-07,True,Convergence
logistic_regression_20d,22,25,0.0022923946380615234,8.027083268094096e-07,True,Convergence
logistic_regression_20d,23,25,0.0022940635681152344,7.760440703812442e-07,True,Convergence
logistic_regression_20d,24,25,0.002302885055541992,7.769415192666976e-07,True,Convergence
logistic_regression_20d,25,25,0.002290010452270508,7.769415192666976e-07,True,Convergence
exp_fitting,1,89,0.006716012954711914,2.4642973868097617e-06,True,Convergence
exp_fitting,2,28,0.0020749568939208984,8.930339805550054e-06,True,Convergence
exp_fitting,3,28,0.0022726058959960938,4.916278626423793e-06,True,Convergence
exp_fitting,4,21,0.0017681121826171875,5.114230508511483e-06,True,Convergence
exp_fitting,5,22,0.0018393993377685547,2.9757773295539533e-07,True,Convergence
exp_fitting,6,23,0.0019702911376953125,3.091616059987131e-08,True,Convergence
exp_fitting,7,22,0.0019521713256835938,5.220191093543329e-08,True,Convergence
exp_fitting,8,24,0.0021462440490722656,9.492376073275215e-10,True,Convergence
exp_fitting,9,22,0.0020189285278320312,1.864587264275653e-08,True,Convergence
exp_fitting,10,23,0.0021789073944091797,6.512486717380386e-09,True,Convergence
exp_fitting,11,23,0.0022208690643310547,8.70452707821376e-09,True,Convergence
exp_fitting,12,22,0.0021598339080810547,9.654638511807992e-08,True,Convergence
exp_fitting,13,21,0.0020911693572998047,4.946842996479356e-08,True,Convergence
exp_fitting,14,22,0.0022275447845458984,2.985901384226561e-08,True,Convergence
exp_fitting,15,22,0.002260446548461914,7.649485084563822e-08,True,Convergence
exp_fitting,16,22,0.002283334732055664,4.660144189083476e-08,True,Convergence
exp_fitting,17,23,0.002433300018310547,2.353769473355724e-09,True,Convergence
exp_fitting,18,22,0.0023055076599121094,1.2483936409678934e-07,True,Convergence
exp_fitting,19,22,0.0023288726806640625,8.82527624458864e-08,True,Convergence
exp_fitting,20,22,0.0023365020751953125,8.524970913271155e-08,True,Convergence
exp_fitting,21,22,0.0023398399353027344,8.523458533047656e-08,True,Convergence
exp_fitting,22,22,0.0023386478424072266,8.523458533047656e-08,True,Convergence
exp_fitting,23,22,0.0023534297943115234,8.523458533047656e-08,True,Convergence
exp_fitting,24,22,0.0023376941680908203,8.523458533047656e-08,True,Convergence
exp_fitting,25,22,0.0023412704467773438,8.523458533047656e-08,True,Convergence
random_multibasin,1,14,0.0008788108825683594,2.023252153296762e-06,True,Convergence
random_multibasin,2,12,0.0008282661437988281,1.1042171201820106e-08,True,Convergence
random_multibasin,3,11,0.0007898807525634766,3.947041222872513e-12,True,Convergence
random_multibasin,4,10,0.0007538795471191406,3.6248671694301793e-06,True,Convergence
random_multibasin,5,10,0.0007729530334472656,1.0428203332404727e-08,True,Convergence
random_multibasin,6,10,0.0007894039154052734,7.238151295029443e-10,True,Convergence
random_multibasin,7,10,0.0007946491241455078,6.803458506014093e-10,True,Convergence
random_multibasin,8,10,0.0008168220520019531,6.802725773316812e-10,True,Convergence
random_multibasin,9,10,0.0008127689361572266,6.802725773316812e-10,True,Convergence
random_multibasin,10,10,0.0008118152618408203,6.802725773316812e-10,True,Convergence
random_multibasin,11,10,0.0008122920989990234,6.802725773316812e-10,True,Convergence
random_multibasin,12,10,0.0008106231689453125,6.802725773316812e-10,True,Convergence
random_multibasin,13,10,0.0008144378662109375,6.802725773316812e-10,True,Convergence
random_multibasin,14,10,0.000812530517578125,6.802725773316812e-10,True,Convergence
random_multibasin,15,10,0.000804901123046875,6.802725773316812e-10,True,Convergence
random_multibasin,16,10,0.0008077621459960938,6.802725773316812e-10,True,Convergence
random_multibasin,17,10,0.0008091926574707031,6.802725773316812e-10,True,Convergence
random_multibasin,18,10,0.0008120536804199219,6.802725773316812e-10,True,Convergence
random_multibasin,19,10,0.0008132457733154297,6.802725773316812e-10,True,Convergence
random_multibasin,20,10,0.0008077621459960938,6.802725773316812e-10,True,Convergence
random_multibasin,21,10,0.000812530517578125,6.802725773316812e-10,True,Convergence
random_multibasin,22,10,0.0008118152618408203,6.802725773316812e-10,True,Convergence
random_multibasin,23,10,0.0008022785186767578,6.802725773316812e-10,True,Convergence
random_multibasin,24,10,0.0008094310760498047,6.802725773316812e-10,True,Convergence
random_multibasin,25,10,0.0008134841918945312,6.802725773316812e-10,True,Convergence
random_quad_10,1,228,0.007895231246948242,1.7781051863265772e-05,True,Convergence
random_quad_10,2,190,0.0071773529052734375,1.9802380640024326e-05,True,Convergence
random_quad_10,3,177,0.007406473159790039,2.1953552321664537e-05,True,Convergence
random_quad_10,4,157,0.0071413516998291016,2.203489542630663e-05,True,Convergence
random_quad_10,5,138,0.006845951080322266,8.078700848248991e-06,True,Convergence
random_quad_10,6,105,0.0056416988372802734,6.405490465057832e-06,True,Convergence
random_quad_10,7,112,0.006412029266357422,3.642102976002551e-05,True,Convergence
random_quad_10,8,97,0.005913972854614258,2.044854003916852e-05,True,Convergence
random_quad_10,9,67,0.0042705535888671875,2.3908960903339088e-05,True,Convergence
random_quad_10,10,64,0.004312753677368164,1.7318666139239017e-05,True,Convergence
random_quad_10,11,64,0.004559755325317383,7.219507804466183e-06,True,Convergence
random_quad_10,12,68,0.0051729679107666016,8.693799880847036e-06,True,Convergence
random_quad_10,13,49,0.0037992000579833984,6.557159563788758e-06,True,Convergence
random_quad_10,14,56,0.004479885101318359,1.1663765113423374e-05,True,Convergence
random_quad_10,15,49,0.003975629806518555,7.130810376288765e-06,True,Convergence
random_quad_10,16,48,0.00405573844909668,9.132821464925765e-06,True,Convergence
random_quad_10,17,44,0.0038106441497802734,4.191767871546446e-06,True,Convergence
random_quad_10,18,42,0.003713369369506836,1.0055139513594597e-05,True,Convergence
random_quad_10,19,43,0.003873586654663086,1.3143454438393142e-05,True,Convergence
random_quad_10,20,47,0.004411935806274414,1.5832939307369594e-05,True,Convergence
random_quad_10,21,46,0.004380702972412109,8.793236654037985e-06,True,Convergence
random_quad_10,22,41,0.0038695335388183594,7.033494733026514e-06,True,Convergence
random_quad_10,23,37,0.003479480743408203,2.5189939602018086e-06,True,Convergence
random_quad_10,24,43,0.004273176193237305,3.1851540152647704e-06,True,Convergence
random_quad_10,25,40,0.003956794738769531,2.5770567696117488e-08,True,Convergence
random_quartic_10,1,12,0.0005571842193603516,1.0680434147107833e-14,True,Convergence
random_quartic_10,2,12,0.0005762577056884766,5.361646240435089e-14,True,Convergence
random_quartic_10,3,12,0.0006136894226074219,1.0287159949178546e-10,True,Convergence
random_quartic_10,4,12,0.0006449222564697266,9.570154671401173e-10,True,Convergence
random_quartic_10,5,12,0.0006616115570068359,7.41414023154766e-10,True,Convergence
random_quartic_10,6,12,0.0006899833679199219,3.1357967078007984e-09,True,Convergence
random_quartic_10,7,13,0.0007810592651367188,5.4429944386092115e-11,True,Convergence
random_quartic_10,8,13,0.0007941722869873047,6.956041332366687e-09,True,Convergence
random_quartic_10,9,14,0.0008945465087890625,2.9828982011601716e-09,True,Convergence
random_quartic_10,10,15,0.0009846687316894531,2.8384772146580373e-10,True,Convergence
random_quartic_10,11,15,0.0009958744049072266,1.2224045746877681e-09,True,Convergence
random_quartic_10,12,15,0.0010085105895996094,5.748960950750685e-09,True,Convergence
random_quartic_10,13,16,0.0011067390441894531,1.9232793553212345e-09,True,Convergence
random_quartic_10,14,17,0.001199483871459961,5.566342099142779e-10,True,Convergence
random_quartic_10,15,17,0.0012273788452148438,6.277179168680511e-09,True,Convergence
random_quartic_10,16,17,0.0012242794036865234,6.901779193386952e-08,True,Convergence
random_quartic_10,17,17,0.0012307167053222656,6.901779193386952e-08,True,Convergence
random_quartic_10,18,17,0.0012471675872802734,6.901779193386952e-08,True,Convergence
random_quartic_10,19,17,0.001218557357788086,6.901779193386952e-08,True,Convergence
random_quartic_10,20,17,0.0012288093566894531,6.901779193386952e-08,True,Convergence
random_quartic_10,21,17,0.0012335777282714844,6.901779193386952e-08,True,Convergence
random_quartic_10,22,17,0.0012323856353759766,6.901779193386952e-08,True,Convergence
random_quartic_10,23,17,0.0012259483337402344,6.901779193386952e-08,True,Convergence
random_quartic_10,24,17,0.0012211799621582031,6.901779193386952e-08,True,Convergence
random_quartic_10,25,17,0.001233816146850586,6.901779193386952e-08,True,Convergence
rosenbrock_20d,1,243,0.02248835563659668,2.26768302820657e-05,True,Convergence
rosenbrock_20d,2,191,0.018164634704589844,2.0388452249356252e-05,True,Convergence
rosenbrock_20d,3,169,0.016503334045410156,1.622280234430247e-05,True,Convergence
rosenbrock_20d,4,140,0.014261960983276367,1.4845819377419861e-05,True,Convergence
rosenbrock_20d,5,133,0.014096260070800781,1.1807545345916715e-05,True,Convergence
rosenbrock_20d,6,130,0.01462244987487793,1.4898287449231625e-05,True,Convergence
rosenbrock_20d,7,126,0.014487266540527344,5.1321074965403e-05,True,Convergence
rosenbrock_20d,8,124,0.014664888381958008,3.027329267815023e-05,True,Convergence
rosenbrock_20d,9,124,0.015315532684326172,1.9558142429242074e-05,True,Convergence
rosenbrock_20d,10,121,0.015384197235107422,1.514942540800171e-05,True,Convergence
rosenbrock_20d,11,118,0.015431404113769531,1.2058183368554277e-05,True,Convergence
rosenbrock_20d,12,118,0.01592087745666504,1.9830844138937893e-05,True,Convergence
rosenbrock_20d,13,119,0.016576528549194336,9.719715806878944e-06,True,Convergence
rosenbrock_20d,14,119,0.01693105697631836,1.2559049733017283e-05,True,Convergence
rosenbrock_20d,15,118,0.017528295516967773,3.9031033383208076e-05,True,Convergence
rosenbrock_20d,16,115,0.01710200309753418,3.6397757983467696e-05,True,Convergence
rosenbrock_20d,17,115,0.01766180992126465,6.623406499567006e-06,True,Convergence
rosenbrock_20d,18,116,0.018146991729736328,4.311424610226735e-06,True,Convergence
rosenbrock_20d,19,116,0.018453121185302734,1.8733870970887723e-05,True,Convergence
rosenbrock_20d,20,114,0.018708229064941406,1.073831094829342e-05,True,Convergence
rosenbrock_20d,21,113,0.01904153823852539,1.1534887512069489e-05,True,Convergence
rosenbrock_20d,22,116,0.019673585891723633,1.2260701346649032e-05,True,Convergence
rosenbrock_20d,23,110,0.024309158325195312,6.730805931006978e-06,True,Convergence
rosenbrock_20d,24,112,0.02518177032470703,1.79269516473945e-05,True,Convergence
rosenbrock_20d,25,113,0.020606517791748047,4.634537848731849e-06,True,Convergence
powell_singular,1,162,0.005236387252807617,7.078276544251999e-06,True,Convergence
powell_singular,2,104,0.0036864280700683594,2.4252023056780917e-06,True,Convergence
powell_singular,3,86,0.003339529037475586,5.053854138804896e-06,True,Convergence
powell_singular,4,44,0.0019025802612304688,2.753881936976808e-06,True,Convergence
powell_singular,5,39,0.0017859935760498047,4.6004415403369585e-06,True,Convergence
powell_singular,6,37,0.0018320083618164062,1.2568392377393925e-06,True,Convergence
powell_singular,7,42,0.002210855484008789,3.0703513546112273e-07,True,Convergence
powell_singular,8,39,0.002170562744140625,2.923688843937281e-06,True,Convergence
powell_singular,9,42,0.002495288848876953,5.452214829905954e-07,True,Convergence
powell_singular,10,37,0.002291440963745117,3.2941787748894185e-07,True,Convergence
powell_singular,11,48,0.0031585693359375,3.693867387884652e-07,True,Convergence
powell_singular,12,44,0.003044605255126953,9.820408084095656e-06,True,Convergence
powell_singular,13,43,0.0030481815338134766,8.494975470101681e-07,True,Convergence
powell_singular,14,43,0.0031626224517822266,1.4548428262357762e-06,True,Convergence
powell_singular,15,41,0.003075122833251953,2.216327496591715e-06,True,Convergence
powell_singular,16,43,0.003370046615600586,3.900742549722738e-07,True,Convergence
powell_singular,17,42,0.003391265869140625,1.1192052194417635e-06,True,Convergence
powell_singular,18,43,0.0035610198974609375,9.254545601033336e-07,True,Convergence
powell_singular,19,43,0.003659486770629883,1.8263148137641105e-07,True,Convergence
powell_singular,20,42,0.0036399364471435547,4.591707995897307e-06,True,Convergence
powell_singular,21,42,0.0037326812744140625,1.734898392563805e-07,True,Convergence
powell_singular,22,39,0.003515005111694336,4.563180036988039e-05,True,Convergence
powell_singular,23,50,0.004862308502197266,1.2186632021743948e-06,True,Convergence
powell_singular,24,50,0.004945516586303711,3.1965100578113704e-07,True,Convergence
powell_singular,25,51,0.00517582893371582,1.2733175298828122e-06,True,Convergence
logistic_regression_20d,1,36,0.0017495155334472656,1.696620632363187e-06,True,Convergence
logistic_regression_20d,2,36,0.001873016357421875,2.155847237855478e-06,True,Convergence
logistic_regression_20d,3,30,0.0016582012176513672,1.249888518008715e-06,True,Convergence
logistic_regression_20d,4,30,0.0017859935760498047,1.1346097484984074e-06,True,Convergence
logistic_regression_20d,5,29,0.0018570423126220703,3.945722460615799e-06,True,Convergence
logistic_regression_20d,6,29,0.0019257068634033203,1.5331911769345653e-06,True,Convergence
logistic_regression_20d,7,28,0.0019745826721191406,9.190042979121271e-07,True,Convergence
logistic_regression_20d,8,28,0.0020422935485839844,1.6854932261505165e-06,True,Convergence
logistic_regression_20d,9,29,0.0021572113037109375,1.5712043894070006e-06,True,Convergence
logistic_regression_20d,10,27,0.002131938934326172,1.232266681475191e-06,True,Convergence
logistic_regression_20d,11,27,0.002134084701538086,1.3733969535038486e-06,True,Convergence
logistic_regression_20d,12,26,0.0021126270294189453,1.5918588358343808e-06,True,Convergence
logistic_regression_20d,13,26,0.002165555953979492,9.699746676645708e-07,True,Convergence
logistic_regression_20d,14,26,0.002193450927734375,7.769137950896529e-07,True,Convergence
logistic_regression_20d,15,27,0.002389192581176758,4.814951312308669e-07,True,Convergence
logistic_regression_20d,16,26,0.0022912025451660156,4.797965096821797e-07,True,Convergence
logistic_regression_20d,17,25,0.002219676971435547,1.1868381456609955e-06,True,Convergence
logistic_regression_20d,18,25,0.0022728443145751953,1.0700479477444415e-06,True,Convergence
logistic_regression_20d,19,25,0.002280712127685547,8.329571379301324e-07,True,Convergence
logistic_regression_20d,20,25,0.0023069381713867188,9.444884962214715e-07,True,Convergence
logistic_regression_20d,21,25,0.0023398399353027344,1.0177595045567949e-06,True,Convergence
logistic_regression_20d,22,25,0.002334117889404297,1.0192341052334224e-06,True,Convergence
logistic_regression_20d,23,25,0.002363443374633789,1.0298274635356374e-06,True,Convergence
logistic_regression_20d,24,25,0.002354860305786133,1.0268067677765678e-06,True,Convergence
logistic_regression_20d,25,25,0.0023527145385742188,1.0268067677765678e-06,True,Convergence
exp_fitting,1,71,0.005078554153442383,6.644987241257654e-06,True,Convergence
exp_fitting,2,27,0.0021300315856933594,5.719306477250375e-06,True,Convergence
exp_fitting,3,26,0.0020673274993896484,1.7691051011571622e-06,True,Convergence
exp_fitting,4,25,0.0020334720611572266,3.675118523183557e-10,True,Convergence
exp_fitting,5,24,0.001966238021850586,1.4707682296461649e-08,True,Convergence
exp_fitting,6,24,0.0020847320556640625,2.5818302824349643e-08,True,Convergence
exp_fitting,7,24,0.002108335494995117,1.743321556351495e-08,True,Convergence
exp_fitting,8,23,0.0021276473999023438,9.655900161256409e-08,True,Convergence
exp_fitting,9,23,0.002177000045776367,1.07783783770652e-09,True,Convergence
exp_fitting,10,23,0.0022475719451904297,4.728889493859344e-06,True,Convergence
exp_fitting,11,23,0.0022656917572021484,1.4217264422803968e-06,True,Convergence
exp_fitting,12,23,0.002324342727661133,3.6224508285406555e-07,True,Convergence
exp_fitting,13,22,0.002248048782348633,7.66576818497332e-08,True,Convergence
exp_fitting,14,22,0.002271413803100586,1.2640784950417107e-07,True,Convergence
exp_fitting,15,22,0.002312898635864258,2.610834172400006e-07,True,Convergence
exp_fitting,16,22,0.0023126602172851562,8.699282035710902e-07,True,Convergence
exp_fitting,17,23,0.002482891082763672,1.2318667455722419e-08,True,Convergence
exp_fitting,18,23,0.002507925033569336,2.3385410413040975e-08,True,Convergence
exp_fitting,19,23,0.0025458335876464844,8.145321347789755e-08,True,Convergence
exp_fitting,20,23,0.002567768096923828,1.0409989214012341e-07,True,Convergence
exp_fitting,21,23,0.002563953399658203,1.0840804726095968e-07,True,Convergence
exp_fitting,22,23,0.0025610923767089844,1.0869109101078099e-07,True,Convergence
exp_fitting,23,23,0.0025587081909179688,1.0869109101078099e-07,True,Convergence
exp_fitting,24,23,0.0025665760040283203,1.0869109101078099e-07,True,Convergence
exp_fitting,25,23,0.0025472640991210938,1.0869109101078099e-07,True,Convergence
random_multibasin,1,13,0.0007638931274414062,1.1949901922114732e-06,True,Convergence
random_multibasin,2,9,0.0005514621734619141,6.91391629164902e-07,True,Convergence
random_multibasin,3,9,0.0005645751953125,1.8367948086835513e-12,True,Convergence
random_multibasin,4,9,0.0005955696105957031,1.745788656785772e-11,True,Convergence
random_multibasin,5,9,0.0006031990051269531,1.3466261655703375e-11,True,Convergence
random_multibasin,6,9,0.0006117820739746094,1.3466261655703375e-11,True,Convergence
random_multibasin,7,9,0.0006227493286132812,1.3466261655703375e-11,True,Convergence
random_multibasin,8,9,0.0006287097930908203,1.3466261655703375e-11,True,Convergence
random_multibasin,9,9,0.0006244182586669922,1.3466261655703375e-11,True,Convergence
random_multibasin,10,9,0.0006258487701416016,1.3466261655703375e-11,True,Convergence
random_multibasin,11,9,0.0006325244903564453,1.3466261655703375e-11,True,Convergence
random_multibasin,12,9,0.0006248950958251953,1.3466261655703375e-11,True,Convergence
random_multibasin,13,9,0.0006244182586669922,1.3466261655703375e-11,True,Convergence
random_multibasin,14,9,0.0006284713745117188,1.3466261655703375e-11,True,Convergence
random_multibasin,15,9,0.0006225109100341797,1.3466261655703375e-11,True,Convergence
random_multibasin,16,9,0.0006146430969238281,1.3466261655703375e-11,True,Convergence
random_multibasin,17,9,0.0006272792816162109,1.3466261655703375e-11,True,Convergence
random_multibasin,18,9,0.0006268024444580078,1.3466261655703375e-11,True,Convergence
random_multibasin,19,9,0.0006191730499267578,1.3466261655703375e-11,True,Convergence
random_multibasin,20,9,0.0006275177001953125,1.3466261655703375e-11,True,Convergence
random_multibasin,21,9,0.0006303787231445312,1.3466261655703375e-11,True,Convergence
